_id,symbol,name,price,dayHigh,dayLow,volume,open,close,timestamp,time
67365919b8ace27fb7f3ddcc,BTC,Bitcoin USD,88480.8,91831.25,87491,131833515578.24005,90497.54,90497.54,1731614999,2024-11-14 20:10:01.360000
67364b09f8e7847322921a21,BTC,Bitcoin USD,89402.66,91831.25,87491,131833515578.24005,90497.54,90497.54,1731611400,2024-11-14 19:10:01.693000
67363cf98b6e0f996247e840,BTC,Bitcoin USD,89695.5,91831.25,87491,131833515578.24005,90497.54,90497.54,1731607800,2024-11-14 18:10:01.284000
67362ee9ef087629033c0954,BTC,Bitcoin USD,89110.99,91831.25,87491,131833515578.24005,90497.54,90497.54,1731604199,2024-11-14 17:10:01.389000
673620d97dde9fc48bf2114f,BTC,Bitcoin USD,88174.1,91831.25,87491,131833515578.24005,90497.54,90497.54,1731600600,2024-11-14 16:10:01.319000
673612cb89acbe9d67185075,BTC,Bitcoin USD,89132.2,91831.25,87726.6,131833515578.24005,90497.54,90497.54,1731597001,2024-11-14 15:10:03.408000
673604b977875181baa9318e,BTC,Bitcoin USD,90807.01,91715.26,89111,118049136640,90497.54,90497.54,1731593399,2024-11-14 14:10:01.252000
6735f6a9d331d23e4c3df3cd,BTC,Bitcoin USD,91240.28,91715.26,89111,118049136640,90497.54,90497.54,1731589799,2024-11-14 13:10:01.276000
6735e899378b1f02aabe1031,BTC,Bitcoin USD,91271.03,91715.26,89111,118049136640,90497.54,90497.54,1731586199,2024-11-14 12:10:01.271000
6735da89009fb4a28145d20e,BTC,Bitcoin USD,90689.87,91479.89,89111,118049136640,90497.54,90497.54,1731582599,2024-11-14 11:10:01.257000
6735cc79c9cb9a72876666a5,BTC,Bitcoin USD,91395.1,91478.77,89111,118049136640,90497.54,90497.54,1731579000,2024-11-14 10:10:01.221000
6735be69506a8cb50f795c0d,BTC,Bitcoin USD,90792.34,91478.77,89111,118049136640,90497.54,90497.54,1731575400,2024-11-14 09:10:01.309000
6735b059730160c1010c75b0,BTC,Bitcoin USD,91265,91305.55,89111,118710337536,90497.54,90497.54,1731571799,2024-11-14 08:10:01.264000
6735a24a9b3667b985aae70a,BTC,Bitcoin USD,89476.73,90651.64,89111,118710337536,90497.54,90497.54,1731568200,2024-11-14 07:10:02.117000
6735943a82688c1cb3c9de2c,BTC,Bitcoin USD,90317.66,90651.64,89347,118710337536,90497.54,90497.54,1731564600,2024-11-14 06:10:02.048000
673586296ea80d67c66fc664,BTC,Bitcoin USD,90041,90651.64,89347,118710337536,90497.54,90497.54,1731561001,2024-11-14 05:10:01.908000
6735781992692dcd874c0fb3,BTC,Bitcoin USD,89939.77,93495,86000,133335280701.5912,88032.29,88032.29,1731557400,2024-11-14 04:10:01.825000
67356a09e04c34a1fed618b2,BTC,Bitcoin USD,89992.64,93495,86000,133335280701.5912,88032.29,88032.29,1731553801,2024-11-14 03:10:01.717000
67355bf928478a738c904d87,BTC,Bitcoin USD,90439.87,93495,86000,133335280701.5912,88032.29,88032.29,1731550200,2024-11-14 02:10:01.988000
67354de9bfec453a2be4fc35,BTC,Bitcoin USD,90275.83,93495,86000,133335280701.5912,88032.29,88032.29,1731546599,2024-11-14 01:10:01.282000
67353fda7bd3ea88eef20192,BTC,Bitcoin USD,90312.96,93495,86000,120501030592.62773,88032.29,88032.29,1731543000,2024-11-14 00:10:02.763000
673531c94f98124ab2a1fc24,BTC,Bitcoin USD,89495.23,93495,86000,120501030592.62773,88032.29,88032.29,1731539400,2024-11-13 23:10:01.776000
673523b9fb1a381becd76ec5,BTC,Bitcoin USD,89367.1,93495,86000,120501030592.62773,88032.29,88032.29,1731535800,2024-11-13 22:10:01.219000
673515a936f62aa824891bb0,BTC,Bitcoin USD,88765.94,93495,86000,120501030592.62773,88032.29,88032.29,1731532200,2024-11-13 21:10:01.236000
6735079a4e6bd35dbd207452,BTC,Bitcoin USD,90604.7,93495,86000,120501030592.62773,88032.29,88032.29,1731528600,2024-11-13 20:10:02.121000
6734f9891b014cb354386466,BTC,Bitcoin USD,91709.97,93495,86000,120501030592.62773,88032.29,88032.29,1731525000,2024-11-13 19:10:01.272000
6734eb7964e6e3878294fe69,BTC,Bitcoin USD,92476.1,93495,86000,120501030592.62773,88032.29,88032.29,1731521400,2024-11-13 18:10:01.925000
6734dd69941b6ade6dba8ead,BTC,Bitcoin USD,92599.6,93495,86000,120501030592.62773,88032.29,88032.29,1731517800,2024-11-13 17:10:01.949000
6734cf5a703cf22525daf331,BTC,Bitcoin USD,92883,92929,86000,120501030592.62773,88032.29,88032.29,1731514200,2024-11-13 16:10:02.282000
6734c14a99a77199a53e093d,BTC,Bitcoin USD,91015.9,91981.63,86000,120501030592.62773,88032.29,88032.29,1731510601,2024-11-13 15:10:02.550000
6734b33a4c2cecd46a4f70f5,BTC,Bitcoin USD,89622.39,89877,86000,120501030592.62773,88032.29,88032.29,1731507001,2024-11-13 14:10:02.084000
6734a529f2bc24a7acb9b33e,BTC,Bitcoin USD,87769.04,88666,86000,120501030592.62773,88032.29,88032.29,1731503401,2024-11-13 13:10:01.763000
